id,video_id,text,likes,date,n_words,has_kyrgyz_letters,cyrillic_ratio,label
Ugx1b2niZMr8GPe88KB4AaABAg,8W94yWJHw6A,пусть будет что-то чем ни чего,0,1747872000,6,0,1.0,
UgwcBW8qRi4MS-KoNWN4AaABAg,8W94yWJHw6A,Кыскасы окумотту тоногондор камалсын баарын алмаштырсын нарматованы жоготкула,0,1747872000,8,0,1.0,
UgyjBSp6gG0QrUj87D54AaABAg,8W94yWJHw6A,"Кытайда болгондо баарын бир чогултуп атууга окум кылат эле.Аттин атуу окуму жок,анда Кыргызыстанда дыйкандар м.н карапайым эл гана калмак.Надира айымды да камагыла депутаттыктан четтеткиле.Райым не кылып элге жардам берди.Элдин акчасынын эсебинен жардам берди.Не атасынын мал-дуйнонун эсебинен калган байлыктан жардам бериппи.Райым бир жеп-жутар элдин акысын мин эселеп жеп жургон адам катары билет.",0,1747872000,51,0,1.0,
UgzWudvC4u6-0RIOThZ4AaABAg,8W94yWJHw6A,Надира экоо Чет жактарга бизнес ачып кеткен Жан тартпай тынч иштешсин,0,1747872000,11,0,1.0,
UgyW-w0ImvIjeYYrid94AaABAg,8W94yWJHw6A,Ээ допарастар райым эн мыкты иштерди калган бир эконо жакпаса бул Даман Деген эмес,0,1747872000,14,0,1.0,
UgwRwp95Brm0WLUti0x4AaABAg,8W94yWJHw6A,"Таши менен Садыр аферисттер булар ,кетириш керек буларды да",0,1747872000,9,0,1.0,
Ugy3I92p4q8GWkQ1K1B4AaABAg,8W94yWJHw6A,Эртен убакыт келет таши садырдында киносу чыгатго,0,1747872000,7,0,1.0,
UgzhG_vtv6XnXAnLnwB4AaABAg,8W94yWJHw6A,Да очень огарчително. Акаев мы тебя любим вернитесь,0,1747872000,8,0,1.0,
UgwLurvMsTn_oEa4FTR4AaABAg,8W94yWJHw6A,Надира нарматова бети жок катын,0,1747872000,5,0,1.0,
Ugx4JMlVwi63xN18lI14AaABAg,8W94yWJHw6A,Туура эле молодец райм атуулар польный кетсин,0,1747872000,7,0,1.0,
UgzW1g5CZudyJUJUw3R4AaABAg,8W94yWJHw6A,Нарматова жоопко тартылсын😮😮,0,1747872000,3,0,1.0,
UgxpcgUyFtDTW94hbnd4AaABAg,8W94yWJHw6A,Ар бир жомоктун аягы болот,0,1747872000,5,0,1.0,
UgyO1dYYXvw-3Pw3DIt4AaABAg,8W94yWJHw6A,Нарматова тилин сайрайко уйуно барып неберелеринди карап отурбайсынбы сен уйалбай 24 саат иштеп жатам дейсинда уйалбай уйуно барып дамал болду,0,1747872000,20,0,1.0,
UgzGsrnINZNEiseHJVx4AaABAg,8W94yWJHw6A,Нарматова тилин сайрайко уйуно барып неберелеринди карап отурбайсынбы сен уйалбай 24 саат иштеп жатам дейсинда,0,1747872000,15,0,1.0,
UgySZMRI5eJC4Dj5MS54AaABAg,8W94yWJHw6A,Матраимовтой мээ жок кыргызстанда,0,1747872000,4,0,1.0,
UgxcKDKIuObWlsSynA14AaABAg,8W94yWJHw6A,Райым Матраимов ушунча кишини бийлике отургузганды билген Кыргызды бриге бирин тонотпой ач карышкырдай жулкунтуп ар кимден карыз акча суоатып 6 милиярд карызга батырбай акча табыш жолун билсен озун эле талапкер болуп поизидент болбойт белен акча учн брини бири тоноп турмого тыгып бутмой болду УРМАТТУУ КЫРГЫЗ ЭЛИМ БУЛ МАТРАИМОВ БУТ БАРДЫГЫН БИЙЛИКЕ АПКЕЛИП ЭМИ АЧ КОЗДУКТОН КАЙРА СЕНИН АТЫНА ЖАМЫНГАНДАР БИРИН БИРИ КЫРЫП БАШТАДЫ,0,1747872000,63,0,1.0,
UgywZ0C-S1qIwv_5G_54AaABAg,8W94yWJHw6A,Ушул аялды кормом алергия,0,1747872000,4,0,1.0,
Ugyw48OvRnR04U9muoJ4AaABAg,8W94yWJHw6A,Зайбал баары бир кары борулор али дагы кеткен жок журушот баары 🤦🏻‍♂️🤦🏻‍♂️,0,1747872000,12,0,1.0,
UgyyAEJSmQvHyrZc9q14AaABAg,8W94yWJHw6A,Надира нарматова как котогуму жепсин канчык сигейн силердей арам тамактар баар КР онукпой жатат сенин амына лом тыгыш керек ибан,1,1747872000,20,0,1.0,
UgzbZPnONj65Pc4Xfq94AaABAg,8W94yWJHw6A,Кредит алып 2милион токту дейтко 🤔🤨😞,0,1716336000,6,0,1.0,
Ugy3EsSSWroBM2pTPld4AaABAg,8W94yWJHw6A,Камап салгылачы баарын Матраимовго кошуп,0,1716336000,5,0,1.0,
UgxWn8JbGTbRNpq7ejN4AaABAg,8W94yWJHw6A,ушул акмак эшекттердин айынан кыргызтан онукподу эшек арамдар,0,1716336000,8,0,1.0,
Ugwhrj9fuXrwJI8RNQF4AaABAg,8W94yWJHw6A,Пидараздар баары эле ооруп калат кайсыл бетинер менен ушундай кыласынар,0,1716336000,10,0,1.0,
UgwkJa4bgitpPYHBs_N4AaABAg,8W94yWJHw6A,Котор оштоо эле даарыланса болбойбуу,0,1716336000,5,0,1.0,
Ugw6XdhTph9lagYmRf54AaABAg,8W94yWJHw6A,Курманкул Зулушев сен аябай эки жуздуу адамсын сени кок борудо оюнда кол салып жок кылуу туура болот!!!,0,1716336000,17,0,1.0,
Ugx3rq-UwHNeL2cXSrB4AaABAg,8W94yWJHw6A,Садыр Нуркожоевич сен зонадагы откоргон убактынды унутуп калдын ичкен чайына тукурдун Камчы Кольбаевти олтургуздун сенин да ажалын келет!,0,1716336000,18,0,1.0,
UgwtuVrKNuOsJvN-PFx4AaABAg,8W94yWJHw6A,Камчыбек Ташиев сен олосун!,0,1716336000,4,0,1.0,
UgwoldV7XhLo3Xa3WKR4AaABAg,8W94yWJHw6A,Бул Нарматованы трасматор боюнча подкуп деп мандатын алып камашкерек факт турат бирок бул аяал менин ойум боюнча бийлике удобно го дейм,0,1716336000,21,0,1.0,
UgylJEUzsz1CK7svG_J4AaABAg,8W94yWJHw6A,"Ташиевдин Матраимовду мактап жактап чыккан видеосун эмнеге кошо албайсынар,корктунарбы?😅",1,1716336000,9,0,1.0,
Ugx7AtVzrCNgCXZYSk14AaABAg,8W94yWJHw6A,Кыргыз кажан онолот ушиндиб бирин бирин котун чукулап коток башдар,0,1716336000,10,0,1.0,
Ugwuvrf-p-oumnPU4f54AaABAg,8W94yWJHw6A,Парламентти таркатыш керек болбосо кыргызстан онолбойт элде ишенич калбады кнопка баскычтар жоголсун.,13,1716336000,12,0,1.0,
Ugytpu5Prit2Xzb-lgZ4AaABAg,8W94yWJHw6A,Адахам кетселе калган жегич копостор онолуп кетебеле оздорунун пайдасына олумуш болуп отурушатда,0,1716336000,12,0,1.0,
UgyLLZgwxN6HOQCFg_x4AaABAg,8W94yWJHw6A,"Матраимовдун тарапташтары ушунчалык кызыл кекиртектин кулу экенин баамдаса болот. Кыргыздын байыртадан калыптанып келген ток пейил мүнөзү эми жоголуп бараткандай. Акчанын кулу болуп, эртенки келечеке караганда, бүгүнкү кара курсактын абалын көбүрөөк ойлонуп калыптыр биздин эл өкүлдөрү Коррупцияга өлүм!",0,1716336000,37,1,1.0,
UgyiQw5zD7RAQEix56N4AaABAg,8W94yWJHw6A,"Матраимов жакшы киши экен элге коп жардам берип журуптур эле,ал кишиден жардам сураш керек кытайдан товар чыгарууну казакстандан алып кайрадан кыргызстанга кайтарыш керек",0,1716336000,23,0,1.0,
UgxziBZ5TzEUaKeyybh4AaABAg,8W94yWJHw6A,Бул урулардын барын чогултуп сусамырга койчу саанчы кылгыла,0,1716336000,8,0,1.0,
UgxKLyBmsCAgW4V8TQF4AaABAg,8W94yWJHw6A,"Кансоргучтар,Матроимовтон айлангыла да, немедленно бошоткула!",0,1716336000,5,0,1.0,
Ugzprh2qMXRchbDriXp4AaABAg,8W94yWJHw6A,"Кыргыздардын сабыры тугонду,эми эл толкуйт!Эл толкуса,кол,океан болуп кетет!Кансоргучтар абайлагыла,артыгарды карабай качкыла,кыйын болсогор!",1,1716336000,12,0,1.0,
Ugw12umJS6sg8AP96pt4AaABAg,8W94yWJHw6A,"Хабибулла жонундо иликтейин деген эч ким жок го, духу жете турган журналист жок окшойт го",0,1716336000,15,0,1.0,
UgzJNbYVV26nE3H2aYd4AaABAg,8W94yWJHw6A,Эми Бек Борбиевти текшергиле,0,1716336000,4,0,1.0,
Ugy9sUjqz-sqeMcJmmV4AaABAg,8W94yWJHw6A,Нарматова да кетиш керек,0,1716336000,4,0,1.0,
Ugx58BPIeuNFnhZ9T-J4AaABAg,8W94yWJHw6A,Озу биздин журналистер бар эле болгулада таныбаган эле нерсени жамандайсынар,0,1716336000,10,0,1.0,
Ugw_7QFNL_jYsmFoQOZ4AaABAg,8W94yWJHw6A,Таможныйдын жетекчиси калып замы Матраимовту карайсынарда ИТ эле турбайсынарбыАкаев бБакиев Роза алкаш Соке Асилбек калым эле момун суйлобогон Райымга эле такаласынарда журналистки силердин жанынарды ушундай Жан алгыч алабы Кудайдын каарына каласынар мынча асыласынар башка Бир Адам копунбойт азыркы бийликтин алганын жулганын айтпагыла алар силерди олтурот,0,1716336000,45,0,1.0,
UgyzTCuxGmkfdH-EdeJ4AaABAg,8W94yWJHw6A,"Райим Матраимовту, акчасы бар учун тааныйсырда, емне учун мени тааныбаймын😂",0,1716336000,10,0,1.0,
Ugx5B8zho97ovP7EYeB4AaABAg,8W94yWJHw6A,"Мынча акчаны, бироо айтмакчы, котунорго тыгасынарбы",0,1716336000,6,0,1.0,
Ugzlnd_Van-9cU8WXKV4AaABAg,8W94yWJHw6A,Нарматова Трасматыргулдун иши качан каралат,0,1716336000,5,0,1.0,
UgyKV1nMYKOoqMeLuid4AaABAg,8W94yWJHw6A,"Бирок Искендер, туура айтып жатат, ошол мезгилднги, бажынын жетекчиси емне учун жээкте кала бериш керек алар дагы жооп бериш керек,жетекчисизМатраимов ечнерсе кыла албашы белгилуу",0,1716336000,24,0,1.0,
UgyZjfvUjN_hDIrJ6tt4AaABAg,8W94yWJHw6A,"Матраимов жанындагы жургондордун баары оорукчан, Акча учун котун деле сатып кетишет",0,1716336000,11,0,1.0,
UgxJGukLeMsC6b27eO14AaABAg,8W94yWJHw6A,Котунордуу Кысып еле жашагыла ушуу жерде Коментари жазгандар Раймдын ташагына да жарабайсынар Аз Калды Эсептеш кунго ☝️☝️☝️,0,1716336000,17,0,1.0,
UgwIYFaft1bRoonPlRZ4AaABAg,8W94yWJHw6A,Самый круппный Вор Болушунча сыгышы керек ГНК Кыргызстандын акчасын болушунча баскан Коррупцияга схемасы мн,0,1716336000,14,0,1.0,
UgxJRzY8L9FcjIsxKAJ4AaABAg,8W94yWJHw6A,"Нарматованын бети бет эмес эле башка нерсе турбайбы, ким шайлады муну депутат кылып 😢",0,1716336000,14,0,1.0,
UgxRzhE54DlV0cr2Gz94AaABAg,8W94yWJHw6A,"Лично сага поххуй емеспи не керек бирөөнүн көтүн ачып , журналистер ушакчы катынсыңар силер",0,1716336000,14,1,1.0,
Ugyvmyb-vYBZQVleHBJ4AaABAg,8W94yWJHw6A,Уурунун коту кууш Деген ошолда,0,1716336000,5,0,1.0,
UgyXZkQV153mq9oWL7p4AaABAg,8W94yWJHw6A,Абдалиев райымга пахтанын таззасын коюптур,0,1716336000,5,0,1.0,
UgyO-WL8iHtcwfsVbX54AaABAg,8W94yWJHw6A,Мамлкеттин канын соргондор.,0,1716336000,3,0,1.0,
UgxfgnoHbEcDa8VNHYN4AaABAg,8W94yWJHw6A,Туугандар Ассалому Алейкум Кандайсыздар? Коррупционерлер бандиттер камалыш керек туура! БИРОК озгоруу болобу??? Эл жумуш менен камсыз болобу??? Элдин жашоосу онолобу???????,0,1716336000,20,0,1.0,
UgzTUlVxtmuagVSOm414AaABAg,8W94yWJHw6A,Матраимовдун жакшылык жагын да ойлогулачы,0,1716336000,5,0,1.0,
UgzMe2jYe_gic1XgcD94AaABAg,8W94yWJHw6A,"КОТОК БАШ КОРУПЦИОНЕР ,САУНА, КАЗИНО ИШТЕТИП БАЙЫГАН ДЕПУТАТ БОЛУП ОЛТУРГАНДАР БАР. КЫРГЫЗСТАН ОНУКПОЙТ. БААРДЫГЫ ПОЧТИ КОРУПЦИОНЕР",0,1716336000,16,0,1.0,
UgyJZ4Rg44657oIjPWJ4AaABAg,8W94yWJHw6A,"Мамлекеттин кучун алган Аскар Акаев м.н Бакиевтида тартып келип камаш керек, куноосун мойнуна койуп жоопко тартырсанарда тан калбайм!",0,1716336000,18,0,1.0,
UgztVg83611-XBbeiPN4AaABAg,8W94yWJHw6A,Ташиев туура кылтат,0,1716336000,3,0,1.0,
UgyWZaLHzowKQW5x_OJ4AaABAg,8W94yWJHw6A,"Максат эмне урушпу уруш болсо сен качасын же кыргыздарды пайдаланып акча,иштейсин аз калды тушундо коргон онундо болот деп ойлойм Мусулман артын кыссын деген соз бар арам жебей адал жесен балдарын акылдуу болот",0,1716336000,32,0,1.0,
Ugz7Uh-jRodG8Jo8iRR4AaABAg,8W94yWJHw6A,Клиникада дарыланган Эл экен чондор сырьа ушуда жошобу,0,1716336000,8,0,1.0,
Ugw0aDSMGHkEfRbbVfh4AaABAg,8W94yWJHw6A,Мээ дегенден эч нерсе жок ушулар адамбы трансформатор,0,1716336000,8,0,1.0,
UgzcdljVYPVIOWMEXT14AaABAg,8W94yWJHw6A,КАРОНО ВИРУСТА ОЛТУРГАНСЫНАР ШЫМЫНА ШЫБАП АЛГАНСЫП БИР МАТРАИМОВДОН БАШКАНАР АКТЫ АК КАРАНЫ КАРА ДЕШ КЕРЕК МАТРАИМОВДУ МИНИСТР КЫЛГЫЛА ЭЛ УЧУН КЕРЕК,0,1716336000,21,0,1.0,
UgxNQS42bl9v0kcXbfN4AaABAg,8W94yWJHw6A,АТАЗОВ эр азамат экен болгонду болгондой айтты НАРМАТОВА анча мынча эркектерге караганда эркекче суйлоду,0,1716336000,14,0,1.0,
UgynmvOrBXtHTMAZI6t4AaABAg,8W94yWJHw6A,КАНЧА элдин омурун сактады МАТРАИМОВ ковидде эмне кылды АБДЫКАДЫР И иштеп жатат,0,1716336000,12,0,1.0,
Ugy6EBLsi8ezTw7X3Dl4AaABAg,8W94yWJHw6A,МАТРАИМОВДУ карапайым эл колдойт элге коп жардам берген чыккыла элге эшектин тезегин тердитип тентиткендер ким эле эмне кылып алды 2 мил ким кусту кетпеди элди атпады жэрди сатпады,0,1716336000,28,0,1.0,
UgzRNA_epRqRiQZgrOp4AaABAg,8W94yWJHw6A,Колдочулар эмес кошоматчылар Кыргыз Эли эме мындай эки жуздуу акчаны коргозсо барын сатабызго АЛЛАХым озу кечирсин,0,1716336000,16,0,1.0,
Ugxr4qDeTU7mPj_ja654AaABAg,8W94yWJHw6A,Эки дос тон деле табасын,0,1716336000,5,0,1.0,
Ugx97N4XoH5DMbINVF94AaABAg,8W94yWJHw6A,"Биз баарыбыз олобуз убактылуу кана жашоодо жашайбыз убактылуу жашоодо кайтаар дунуйодо жашайбыз,Раимдинда Ташиевдинда куну туболуктуу эмес туболуктуу Жалгыз Алла Таала биз убактылуу нерсени туболук элестетип алабыз пендебизда.",0,1716336000,27,0,1.0,
UgygOsobOQCL0zePppp4AaABAg,8W94yWJHw6A,Матраимовду.абдан.ай.кол.деп мурда эшиткенимде. Барып.бир.комнаттуу.уй сурайт.элем Бишкектен.атин.мурда..билбепмин,0,1716336000,6,0,1.0,
Ugw-zZbNwDgyWabCel14AaABAg,8W94yWJHw6A,Жардырып жибериш керек!!! Баары чогулуп олтурганда...,0,1716336000,6,0,1.0,
Ugxqf9-YWiSLVYsmwdB4AaABAg,8W94yWJHw6A,Бул жетимдердин кемеси бир !!! Баарын донкойтуш керек 😂😂😂😂😂😂кемпирди кошуп😂,0,1716336000,10,0,1.0,
UgznSykptmo4dW5gtKJ4AaABAg,8W94yWJHw6A,Кампирди кошуп камасын,0,1716336000,3,0,1.0,
Ugx3DcNWPOP7PVsHaCR4AaABAg,8W94yWJHw6A,"Бюджетен 10 миллиярд доллар уурдап, жетимдерге 300мин сом расход менен улук болуп калат",0,1716336000,13,0,1.0,
UgzDSWYBmwFimhDXwPd4AaABAg,8W94yWJHw6A,Боштондук !!! деген маймылды да алып киргиле ал анын кочегары ишсиз калды,0,1716336000,12,0,1.0,
Ugwgkc568ebe6Pix0pN4AaABAg,8W94yWJHw6A,Матраимовту емне аяйсынар асболгонд Кыргызстандын жармысын жеп коймок екен ушул адамды емнеге аяйсынар,0,1716336000,13,0,1.0,
Ugw7Mzt4HeFUPKKZeOV4AaABAg,8W94yWJHw6A,Атанын башына жигиттин жигитиби уялбайсынарбы Матраимов киридет менен 2млд толодубу шумшук аял экенсин,1,1716336000,13,0,1.0,
UgwAME50eYHjYe4VW4x4AaABAg,8W94yWJHw6A,Атазовтын бети жок нарматовада ичкен жегени бир уяты жок акмактар жон жеринен жеринен коргогон жоксунда.барынын ооздору таза эмес арбир суйлогон созундо,0,1716336000,21,0,1.0,
UgxdTOlCkIpwXTINEDV4AaABAg,8W94yWJHw6A,Муну дагы тартипке салыш керек,0,1716336000,5,0,1.0,
Ugz3fdkyCo2mJnor8RR4AaABAg,8W94yWJHw6A,"Н,Нарматова депутаты эл шайлаган эмес акчасы шайлаган",0,1716336000,7,0,1.0,
UgxmRhX3N6BdjXn9-LR4AaABAg,8W94yWJHw6A,"К, Ташиев эн тура кылып атат",0,1716336000,6,0,1.0,
Ugwhxv65zJ6H2V9Tem14AaABAg,8W94yWJHw6A,"Матраимрв ,, ов.эмне ,учун , ,озундун жанвнда ,жаргондо , , ,",0,1716336000,11,0,1.0,
Ugy1mxJNTgIkKimyrpp4AaABAg,8W94yWJHw6A,Матраимов камалсын анын артындагы шакалдары да камалсын бошотбогула,0,1716336000,8,0,1.0,
Ugx8O1K-m9FvLY6lGWl4AaABAg,8W94yWJHw6A,Ташийп толка матраймпка асылып алдынарго неге 2010 урушту уйштургандарды тапкла,0,1716336000,10,0,1.0,
UgxGfE6Mco3Itcg7t4l4AaABAg,8W94yWJHw6A,Элдер талап кыла берсе камалсын деп ? Камайт да! Кызык эле адамсынар! Камалсын деп талап кылып эми талабынарды аткарса кайра камады! Дейсинер Деги силерге эмне керек? Шылтоонор тугонбоду го! Тынчыбаган балээ болдунар го!,0,1716336000,33,0,1.0,
UgzjoN264huEMbzp8TV4AaABAg,8W94yWJHw6A,Надира Нарматова да Матраимовду колдоп жургондугу учун.Жогорку Кенештен жон эле кетип калсын.,0,1716336000,12,0,1.0,
UgyT7OsWiEE-QRm62TZ4AaABAg,8W94yWJHw6A,"Бек Борбиев деле Матраимов менен достошуп,ал тургай таможняда иштеп жургон.",0,1716336000,10,0,1.0,
UgwPPfeY5z7SG3WLCid4AaABAg,8W94yWJHw6A,Тынч жашо жок экенда ушак Митинк Эл тынч жашо кылалы,0,1716336000,10,0,1.0,
UgzlHdQTLV7wNaSaBZV4AaABAg,8W94yWJHw6A,Ар бир кылган ишинин акыры болот.Шиш толгондон кийин учун кайрып коюш керек эле...Ууруну Аялы айтат дейт токтот шишин толду деп.Ар бир уурдаган малдан бир кесимден кесип шишке сайа берет экен Ууру.Ушул шиш толсо токтотом деп.Шиштин толгонуна карабай уурдай берет.Ошол толгон шишти кайрып токтотуп койгондо колго тушмок эмеес..Ууруларга сабак..Шиш толгондо токтоткула...,0,1716336000,50,0,1.0,
UgyotsdlUHVlX0hkaEB4AaABAg,8W94yWJHw6A,Нарматова да Матрайымовдун жуугундусун ичип жүргөн.Матрайымовдун жуугундусун ичип жүргөндөр Матрайымов.тарап болуп чыгып атышат..,0,1716336000,13,1,1.0,
Ugwoz92Gp9FW5qk_qsN4AaABAg,8W94yWJHw6A,Нарматова митамчилика салба күш.,0,1716336000,4,1,1.0,
UgxXMCDcMGpOQ-oWuNF4AaABAg,8W94yWJHw6A,Разветка күчтүү иштеп жатат кубанычтуу бөлөк мамилекеттерда кол салгандан эми көркушат жем корлор түгөнсо туугандашуу түгөнсө .,0,1716336000,17,1,1.0,
UgzUIseCwCVYZZR8X4N4AaABAg,8W94yWJHw6A,"Ошондо Матраимовдун кланы россия менен туташ ,кыргыздын чыккынчысы",0,1716336000,8,0,1.0,
UgyAsbb2zJmaljg7s4J4AaABAg,8W94yWJHw6A,Доолуу көк бет ажаан катын чык эшикке!!!,0,1716336000,7,1,1.0,
Ugyt4k5YORmBBAbl6Yx4AaABAg,8W94yWJHw6A,Матраймов приздент болсо тан калбайм,0,1716336000,5,0,1.0,
UgzdaBsi1SH38ObdvJx4AaABAg,8W94yWJHw6A,Парламент 95 процент жоюлуп камалып кетсенер деле тан калбай аа чала силерге деп коебуз,0,1716336000,14,0,1.0,
UgzRIyOVEVG8wM4-kUJ4AaABAg,8W94yWJHw6A,"Нарматова бети бет эмес бетон экенда, бети жок",0,1716336000,8,0,1.0,
UgytQUnnqWDmmAT-qJ94AaABAg,8W94yWJHw6A,АКМАКТЫН БААРЫ ДЕПУТАТ,0,1716336000,3,0,1.0,
UgyKcpVzM2kxBG_Zuex4AaABAg,8W94yWJHw6A,Уйалбай кантип боштондук деп атышат кудай жазаласын,0,1716336000,7,0,1.0,
Ugx2QOu0Bz_-PxKXAl14AaABAg,8W94yWJHw6A,24 саат иштеп дейби😂😂😂,0,1716336000,4,0,1.0,
UgwaqMDLUuSefl0BV5B4AaABAg,8W94yWJHw6A,Матраимовдун мезгилинде элге продуктылар чет олкодон арзан келип жаткан.,1,1716336000,9,0,1.0,
Ugzy-uSQl96jKb3MIVl4AaABAg,8W94yWJHw6A,Матираимов презденттике талапкерлигин койгондо мен шайлат элем.,3,1716336000,7,0,1.0,
UgxIRmhncX5pBJFd7RF4AaABAg,8W94yWJHw6A,"Эл мн болушпой койгонго, ошону учун кармаштыда 😂😂",0,1716336000,8,0,1.0,
UgzJJL4ty-aYYY4O8sF4AaABAg,8W94yWJHw6A,Садырды баштап бийликти тазалаш кк!!!,0,1716336000,5,0,1.0,
UgyomIhFXIj1tPQdU5h4AaABAg,8W94yWJHw6A,Булардын баары бар болгондо не акчасы болсо ошол экенда озунор билесинерге акча тушпосо сен деле жазып чыкпайт элен,0,1716336000,18,0,1.0,
UgzUpMptL2F5QYfDyph4AaABAg,8W94yWJHw6A,таши пидор 200 ду сука,0,1716336000,5,0,1.0,
UgwfPWgs67QhftUmMbF4AaABAg,8W94yWJHw6A,Кутуевди кудулаган бек борбиев да жазасын алыш керек аллахым этеби кечпи жооп берет,0,1716336000,13,0,1.0,
Ugzeh_NRqDUmFksbc2l4AaABAg,8W94yWJHw6A,Нарматова мастен кетсин,0,1716336000,3,0,1.0,
UgwL8XT282KxJzcRgn14AaABAg,8W94yWJHw6A,"Мадумаровго бир суроо: Матраимовдун ""закаты"" ""спектакль"" бы?",0,1716336000,7,0,1.0,
Ugy_bli3j5eM7xEJ3sB4AaABAg,8W94yWJHw6A,Ушундай озгормо заман эми жакшы жашоо болуп кетсе болду мамлекетте ?,0,1716336000,11,0,1.0,
UgynkV-UMDNO3nGLjq54AaABAg,8W94yWJHw6A,Патхалиндер шакалдар историяга калтырыш керек буларды.,0,1716336000,6,0,1.0,
UgxZzWbE6jDAdMBayB54AaABAg,8W94yWJHw6A,Марлен Маматалиев Алишер козуев дегендер эмне журот парламентте кетирсин,0,1716336000,9,0,1.0,
Ugy0myTf64DB-XiZCLR4AaABAg,8W94yWJHw6A,БУЛ АЯАЛДА СОЗ ЖОК ЭКЕН ЭКЕН,0,1716336000,6,0,1.0,
UgxwOzSAwpAUkyuEQGV4AaABAg,8W94yWJHw6A,Сарыбашев эн жакын адамдарынын бири.,0,1716336000,5,0,1.0,
UgyQsrETyRZBwa5Oz8V4AaABAg,8W94yWJHw6A,"Так, спокойно , текстти туура интонация менен окуп чыкты. Бали.",3,1716336000,10,0,1.0,
Ugzmxl8OeX200VTApb94AaABAg,8W94yWJHw6A,Раимден бологунда кармаш керекда эски тамажниктепди,0,1716336000,6,0,1.0,
UgwXp9R52QazkPk9Ugx4AaABAg,8W94yWJHw6A,Ташиев камчыбек канкор бакиевди алып келбейсинби бакиеади качырнан долларды бактевдин орус айалы бир камаз долларды чыгарып кетти максим 3 милиард доллар чыгарып кеткен 89 адамды олтургон канкор бакиеа 5 милиард долларды алып кеткен буга куноолу отунбаева атаибаеа бекназаров именно отунбаева чек арадан чыгарып жиберген кыргыз элим матраимов корупционер болсо бакиев канчадепуттарды садыркулов 80 адамдын каны ташиев мырза кыргызстанга алып келиш керек кыргыз элим,0,1716336000,63,0,1.0,
Ugy8Z13uH4GOo9MDqJJ4AaABAg,8W94yWJHw6A,Нарматова эже сиз жон эле тапшырып коюнуз,0,1716336000,7,0,1.0,
Ugz9Q73-i4Bd1A25Jt14AaABAg,8W94yWJHw6A,"Урра Матраимовтын мулку Окмотко отмой болду , Надира Нарматованы да катуу текшерсин",0,1716336000,12,0,1.0,
UgwguftVgK53CVuVNZF4AaABAg,8W94yWJHw6A,Тантыраган Акмактар Раимдан сура кантип уурдаш к к деп эле айтсан болмок Бир жолу жаштарга БУМАГА 🧻 айткандай вообще невозможно экенда ОКМОТТО иштеш колунарда келбесе жаштарга бошотсонор боло оорун,0,1716336000,29,0,1.0,
Ugw6K_5a8wR-ur7MGE94AaABAg,8W94yWJHw6A,Матрайимовчулар камалып кустуруп урук тукумун текшерип караш керек матрайимовчулар кантип байыганын баарыле билет Мамлекети тоноп элди тоноп келген кишилер ушулардын айынан Мамлекет онүкбой жатат,0,1716336000,24,1,1.0,
UgxpkdVd0qEaCfzQTid4AaABAg,8W94yWJHw6A,"Эй мееси жок , парик кийген катын , кет тезиреек , пока помперс кийип кала элегинде , учур жетейин деп калды эй катын",0,1716336000,23,0,1.0,
Ugy0I0xWIj6kiG-FkH54AaABAg,8W94yWJHw6A,Коррупция менен курош эмес устукан талаш жырткычтар согушу 💯,6,1716336000,9,0,1.0,
Ugy5A103JhuPi2RWkpJ4AaABAg,8W94yWJHw6A,Ташиев оз ишине берилгендик мн иштеп жатат коргоп колдойбуз,1,1716336000,9,0,1.0,
Ugy-6ndCKhEHCZfau7h4AaABAg,8W94yWJHw6A,Айбек осмонов эмнеге чыгыпкети квйругу жаман учун качышты,0,1716336000,8,0,1.0,
UgzrQ6dbRdV8dw1D_vB4AaABAg,8W94yWJHw6A,Бажыдан уурдаган каражаты болвп корбогондой уурдаган Бек Борбиев дагы бажыда иштей калып кайра чыгып кети каражатан жыйнап туруп кетип калса керек,0,1716336000,21,0,1.0,
UgzWW03KdOd7Cb3-SuV4AaABAg,8W94yWJHw6A,Садыр Жапаров лучшее президент Камчыбек Ташиев Аллах разы болсын.,0,1716336000,9,0,1.0,
UgwWymR6EPw6WdCdLLZ4AaABAg,8W94yWJHw6A,Дагы Бир революция болот 😅 эми точно ак уйго камаздап таш тогулот,0,1716336000,12,0,1.0,
Ugx7illSDyrev4l0ixp4AaABAg,8W94yWJHw6A,"Эй энпошниктер силер чоон бузукучусунар , матраимовда чоон карупсиянер , экоонорго Тен ишенип болбойт",0,1716336000,14,0,1.0,
UgzSyYNCcPNR97l6cH94AaABAg,8W94yWJHw6A,Когда корабль тонет крысы бегут.,0,1716336000,5,0,1.0,
UgwZlGF6Khab2xH32-t4AaABAg,8W94yWJHw6A,Алладан коркпой калп айткан жеп жутарлар экен. Кетсин баары. Татыктуу лар келсин эл арасынан. Байлардын заманы буткон болду.,0,1716336000,18,0,1.0,
UgzTS9Z6Dj7VCeaZ_D94AaABAg,8W94yWJHw6A,Булардын жети атасына доо кетти буларды кудай тукум курут кылат арам акчага мечит кудуу,0,1716336000,14,0,1.0,
Ugzm-3id1cPVG9logh14AaABAg,8W94yWJHw6A,Буларга милярт бир милондой.жоккылгыла акмак ашкорлорду.,0,1716336000,6,0,1.0,
